,id,answer_text,student_id,assigned_grade,question_id,cluster_id,override_grade,override_feedback,rule_strings,outlier_score,concept_scores,sbert_0.5,sbert_0.6,sbert_0.7,sbert_0.8,spacy_0.5,spacy_0.6,spacy_0.7,spacy_0.8,tfidf_0.5,tfidf_0.6,tfidf_0.7,tfidf_0.8,chatgpt_classified_rubric
101,3666,You want to use components in Figma so that you have a template for your elements that will be frequently reused. This way you can have a single source of truth for your design and be consistent across elements.,43515056,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7177914977073669,[],False,False,False,False,True,True,False,False,False,False,False,False,1.0
102,3997,So we can easily reuse instances instead of making new elements from scratch. this will save time because we can make changes to one and have the change be made for all instances.,13898280,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7185125946998596,[],True,False,False,False,True,True,False,False,False,False,False,False,0.75
103,3859,It allows you to create usable items in Figma which makes it more efficient and faster to create instances since you can reuse them again in the future if there is a similar feature or another area where the component is needed. ,66738806,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7194619178771973,[],False,False,False,False,True,True,False,False,False,False,False,False,0.75
104,3576,"We want to use components to create instances in Figma so that if a quick change needs to be made to component, all of the instances will reflect that change which would prevent someone from needing to alter each instance one by one.",94843577,1.0,37,,,,[],0.7201400995254517,[],False,False,False,False,True,True,False,False,False,False,False,False,1.0
105,4057,Makes it easier to reuse components and ensures design consistency. This also lets you edit consistently across by making changes to 1 if that is what you want to do.,97219032,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7220634818077087,[],True,False,False,False,False,False,False,False,False,False,False,False,1.0
106,3203,"Components allow us to reuse things that have been created in the past, by ourselves or others. We can create button components so that instead of manually creating and setting the properties of a button, we simply create the component and it will have those same properties.",35913226,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7225481271743774,[],False,False,False,False,True,True,True,True,False,False,False,False,0.75
107,4156,Because we can reuse components and have them interact with each other as users seem fit ,27199970,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7247832417488098,[],True,False,False,False,True,False,False,False,False,False,False,False,0.5
108,4279,"Figma Components could be reused in and across projects, supporting users to create consistent user interfaces.",87347899,2.0,37,,,,"[[148, ""\u2714\ufe0f Keyword: user -> Matched: user, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7258413434028625,[],False,False,False,False,True,True,False,False,False,False,False,False,0.75
109,4003,Allows ease of use and consistency in UI design. Allowing a designer to quickly and easily copy and paste components around while echoing any changes made to the original to the instances. ,37890867,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7259458303451538,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
110,4141,This is because you can reuse components for many different things as a lot of smaller features and buttons can be reused multiple places within the code. It also makes it easier to update components across the application.,79615506,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7279035449028015,[],False,False,False,False,True,True,True,False,False,False,False,False,0.75
111,3362,We want to use components to create instances in Figma because instances that are used in multiple areas to all be identical and have the same interactions and properties.,59628037,1.0,37,,,,[],0.7288002371788025,[],False,False,False,False,True,True,True,False,False,False,False,False,1.0
112,3772,"Components help the designer to be more efficient in their work, and prevents the need for them to have to make several copies of an element manually. Master components can help standardize certain features, while the designer can overwrite certain stylistic features within instances of the master.",51993900,2.0,37,,,,[],0.7293007969856262,[],False,False,False,False,True,True,True,True,False,False,False,False,0.75
113,3559,We want to use components to create instances in Figma in the case in which we can reuse the component across multiple screens within an app. ,53976060,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7299731373786926,[],False,False,False,False,True,True,False,False,False,False,False,False,0.75
114,3212,Components inherit properties that can be copied and re-used. This lets us make broad changes to the UI without manually going through each component and copying over changes.,744470,1.0,37,,,,[],0.7307303547859192,[],False,False,False,False,True,True,False,False,False,False,False,False,0.75
115,4027,"Components allow us to easily make multiple instances of commonly repeating UI elements, instead of building them all from scratch each time",62380936,1.0,37,,,,[],0.7309772968292236,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
116,3392,"We can reuuse the components, and change all instances of the component at once.",38249793,1.0,37,,,,[],0.7311182022094727,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
117,4138,So there is consistency across the entire design and you can use these components across your design.,91799107,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7340149283409119,[],True,True,True,True,True,True,False,False,False,False,False,False,1.0
118,3913,"Creating a component is creating something that can be used across different screens, so rather than remaking a duplicate every time, you can make one component and create instances of that component to use throughout your project. This reduces duplication, and if you decide to change something, rather than making that same change across different frames which could lead to mistakes you make the change once in the component and the change is reflected across all of the instances. ",56423870,1.0,37,,,,[],0.7345810532569885,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
119,3898,Components allow you to create consistency such as with layouts and formatting of buttons. ,1887041,1.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7346333861351013,[],True,True,True,False,True,True,True,False,True,False,False,False,0.75
120,3657,Using components to create instances in Figma allow for consistency and efficiency when adding the same features through out different frames and simplifies giving actions to large chunks of features.,51240560,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7349783182144165,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
121,3621,"We want to use components in Figma in order to quickly duplicate/replicate the same feature across many different screens, possibly with slight variations.",15979552,1.0,37,,,,[],0.7368175983428955,[],False,False,False,False,True,True,False,False,False,False,False,False,0.0
122,3194,We want to use components to create instances in Figma because they enable us to create instances of this components to replicate the feature very easily across many screens. ,86900172,1.0,37,,,,[],0.7382346391677856,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
123,3479,"Components are programmable, allowing for basic scripting functions in the prototypes. Additionally, components can be duplicated allowing for easier production of the prototypes as a time-saving measure. ",394553,1.0,37,,,,[],0.738749623298645,[],False,False,False,False,True,True,True,True,False,False,False,False,0.0
124,3359,"We want to use components so that way we can reuse them throughout the app, and when we make a change to the main component, all other instances automatically change as well. This way, you don't need to go through every frame and every instance of the object and change each one. ",76038866,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7397835850715637,[],False,False,False,False,True,True,False,False,False,False,False,False,1.0
125,4102,Components allow us to create a modifiable/interactive UI without excessive numbers of pages as it allows for one page to have multiple states when the component is interacted with. Components can also be used in cases where a design aspect will be used multiple times on one page or on multiple pages as it allows the developer to drag and drop the full component into the page to create another one.,41980806,1.0,37,,,,[],0.7402621507644653,[],False,False,False,False,True,True,True,False,True,True,False,False,0.5
126,3802,"When prototyping, lots of Figma pages will reuse elements or have the same design. Having a component to copy, reuse, and alter will make this process easier.",92120184,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7406002879142761,[],False,False,False,False,True,True,True,False,False,False,False,False,0.5
127,3293,So we can reuse different UI component while maintaining a consistent standards across our design.,39323023,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.741158127784729,[],True,True,True,False,False,False,False,False,False,False,False,False,0.5
128,4093,"Components have many additional functionalities that normal elements in Figma do not. For example, components can be use auto layout, made into an interactive component, made into a variant, and reused throughout the prototype without having to change each instance.",59514677,0.0,37,,,,[],0.7418299317359924,[],False,False,False,False,True,True,True,False,False,False,False,False,0.5
129,3257,"Often times, we will use the same design multiple times across an app. For instance, making a favorite button. If we want to make a change to all of these components at the same time, it'll be much simpler to edit the component than to edit individual objects.",61666688,1.0,37,,,,[],0.7434467077255249,[],False,False,False,False,True,True,False,False,False,False,False,False,1.0
130,4009,Because we can copy and reuse component design. Also editing the master component can apply changes to the rest of its child components.,35583686,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7435641884803772,[],False,False,False,False,True,True,True,True,False,False,False,False,0.5
131,4006,"By creating components, Figma allows you to recycle them and use them across multiple different parts of the prototype. Doing this will also create more consistency in design across your prototype. ",63414342,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7437825202941895,[],False,False,False,False,True,True,True,True,False,False,False,False,0.5
132,3832,We can use components to make things that need to be re-used across Figma. This can be things like buttons. Making a chance to the main component will then update all instances and save you time. ,70370570,1.0,37,,,,[],0.7444941997528076,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
133,4288,"In our design, resume a certain part of the Figma is very common. Components give us the ability to do so. Thus, it can be more convenience and entire design more consistent.",50198383,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7467827200889587,[],True,False,False,False,True,True,True,True,False,False,False,False,0.5
134,3485,"Components allow you to have consistent design throughout your product and efficiently reuse certain elements faster. If you want to change the style of all buttons, components allow you to easily make consistent changes throughout all instances of that component rather than having to go through each button you have and changing each style choice.",88367006,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7490875720977783,[],False,False,False,False,True,True,False,False,False,False,False,False,1.0
135,3413,Components allow us to reuse similar buttons and features and have consistency across different pages.,55023504,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7510586977005005,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
136,3562,You want to use Components when you design some UI components that you want to reuse across multiple screens within an app.,58345555,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7528612613677979,[],False,False,False,False,False,False,False,False,False,False,False,False,0.5
137,4168,Because we can reuse components for similar usage and can also allow for changes to be made quickly.,31322080,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7534216642379761,[],True,True,True,False,True,False,False,False,False,False,False,False,0.5
138,4018,We want to use Components to create instances in Figma in case we have multiple similar components such as buttons and can just copy the instances for similar features. This saves time and allows you to change the main instance to fix the other instances.,73965106,1.0,37,,,,[],0.7540842294692993,[],False,False,False,False,True,True,True,False,False,False,False,False,0.5
139,3553,You want to use Components in Figma to easily reuse the same designs or elements across your prototype. If you decide to change part of the component it will update automatically everywhere an instance of the component was used. This ensures that the changes are consistent across the prototype and it is easier to make universal changes. ,83741337,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7541455626487732,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
140,3943,"Components save on time and boost efficiency because Figma allows you to create new instances of components easily. For example, if you want a consistent design so you choose to reuse your company logo, it makes sense to create a component to easily create new instances of that logo and place it on several pages.",88333034,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7573285698890686,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
141,3702,"Components make it easier to stick to a uniform theme throughout your design by providing a way for you to save commonly used buttons, etc. as a component for efficient use. ",92066476,2.0,37,,,,[],0.7573975324630737,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
142,3547,Components are reusable and can be used to create a consist design language in a prototype.,74034953,2.0,37,,,,[],0.7579312920570374,[],True,False,False,False,True,True,False,False,False,False,False,False,0.5
143,3781,"Components are very useful in Figma when we want to include interactivity for certain parts of our prototype. For example, a button that changes color when clicked. It is very useful to include a component with different variants, and make the component react when different things happen to it.",52863605,0.0,37,,,,[],0.7585088014602661,[],False,False,False,False,True,True,True,False,False,False,False,False,0.0
144,3964,We create components so that we can reuse them in different instances of the app.,8708237,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7590426802635193,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
145,3197,Components make it easier to create the element repeatedly from a single source of truth. They help create flexible and modular designs. ,34854780,1.0,37,,,,[],0.7595290541648865,[],False,False,False,False,True,True,True,False,False,False,False,False,0.5
146,3565,"We can group together multiple elements, and we can reuse components across our design. This helps with consistent designs.",24402786,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7603961825370789,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
147,3654,"Components are vital in figma because it creates consistency within the design. If we manually reproduced every instance of an object, there might be some error, but with Components, it is guaranteed that each instance is an exact copy of the parent component.",46809318,1.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7607786655426025,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
148,3506,"To allow for consistency throughout the application, and allow for ease and flexibility in changing the design, as changes will propagate to every component instance.",9350910,1.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7607994675636292,[],True,True,True,True,True,True,True,False,False,False,False,False,1.0
149,4222,We want to use components to be able to quickly and efficiently reuse instances that appear multiple times in the same prototype. ,72606632,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7608009576797485,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
150,4111,"Components allow us to group relevant and related elements together and interact with these elements both individually and as a group if necessary. If a change needs to be made to multiple related elements in Figma, we can simply make edits to the whole component rather than making edits to each element individually. ",14177503,1.0,37,,,,[],0.761428713798523,[],False,False,False,False,True,True,False,False,False,False,False,False,1.0
151,3696,"Using components in Figma allows us to have a consistent design and also speeds up the designing process, since we can continuously replication and drop and drag it. ",47106432,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7614312171936035,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
152,3714,Components allow Figma designers to use one single element multiple times with consistency. ,81282596,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7615617513656616,[],True,False,False,False,True,True,False,False,False,False,False,False,0.5
153,3518,"Components make it easier to create and iterate on a previously created design element, as they provide a sort of template for an element that can be changed to have different states. You can also introduce microinteractions with components, such as a checked and unchecked state for a checkbox.  ",30337428,1.0,37,,,,[],0.7617509365081787,[],False,False,False,False,True,True,True,False,True,True,False,False,0.5
154,3200,"Components allow us to group objects and create a ""master component"". By changing the master compinenet, we are able to change all of it's child components in the same way at the same time, drastically reducing the efforts needed to change parts of a figma project.",91719097,1.0,37,,,,[],0.7618250846862793,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
155,3215,"We want to use components to create instances in Figma because it allows us to easily reuse and edit elements without having to directly adjust the instance, while also giving us the freedom to individually change instances of a common element. ",89654252,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7619001865386963,[],False,False,False,False,True,True,True,False,False,False,False,False,0.5
156,3524,I can reuse the components across frames without having to implement the logic every time. It also helps to create and manage consistent designs across projects,7706500,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7619079947471619,[],True,False,False,False,True,True,False,False,False,False,False,False,0.5
157,3660,"Components are great if you have a button that you want to use in multiple places in your design. By creating a Component for that button and then creating multiple instances of the button throughout your design, you can make changes to the button in one place and have those changes automatically apply to all of the instances of the button in your design, which saves you a lot of time and effort compared to the alternative of updating each instance of the button individually. Components also help you maintain consistency and uniformity in your design, which is important if you want your interface to look professional.",73591451,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7621002793312073,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
158,3579,By creating a Component in Figma we can create an element such as a button that can be reused throughout our prototype and remain consistent. When we create new instances of it they remain tied to the original component so any changes can just be made to the component and will be applied to all the instances.,98281489,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7623289823532104,[],False,False,False,False,True,True,True,False,False,False,False,False,1.0
159,3841,"Components are elements that you can reuse across your design. Components are helpful in managing consistent designs across projects, because if you want to change the color of all buttons, you can just change the component and it stays consistant. ",43486783,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7626745104789734,[],False,False,False,False,True,True,True,False,False,False,False,False,0.5
160,3757,"Components allow you to create a consistent design throughout the prototype. Buttons, layouts, can be created as instances so we don't have to make them from scratch for each new page.",54531984,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7648100852966309,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
161,4150,"Using components to create instances in Figma is beneficial because it allows you to create multiple instances of an object that share the same properties. Therefore, when you change the properties of one of the instances, those changes are reflected throughout all instances of the component. This is good because you don't have to perform repetitive tasks.",7353732,2.0,37,,,,[],0.7658176422119141,[],False,False,False,False,True,True,True,True,False,False,False,False,0.5
162,3389,"So that when we want to change an aspect of the design, we can just change the component and it will propagate to all places that it is used. This way, we only have to make one change instead of many.",10943075,1.0,37,,,,[],0.7659167051315308,[],False,False,False,False,True,True,True,False,True,True,False,False,1.0
163,3811,"We want to use components so that we can reuse elements across one's design. Meaning, that we do not have to individually restyle an element that we are likely to use often, and if there is ever a case where we have to change a common element across one's design, if we use a component for such an element all we have to do is change the main component. For example, if we made a button a component, and we used that button many times, and the button is too small across the design, all we have to do is change the main component. ",42652396,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7669008374214172,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
164,3606,For one they can be reused across your designs. This helps to create and manage consistent designs across projects or even specifically the project worked on if such component is looked to be used again. ,84070907,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7674642205238342,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
165,3958,"We want to use components to create instances in Figma if we know that we will repeatedly use a created UI component. If we know this element will be reused on numerous pages, we can create a component in Figma to save and quickly apply this wherever needed (as opposed to constantly recreating the UI element) ",76768193,1.0,37,,,,[],0.7681376934051514,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
166,3749,"We use components to get repeated features like buttons created more quickly, and can also be used to get objects with the same functionality, for example buttons on different screens that do the same thing.",74663477,1.0,37,,,,[],0.7686483263969421,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
167,3365,"We want to use components in figma because it allows us to efficiently create several of the same thing or component as we develop the figma application. If we didn't user components we would have to recreate a functional button, which might have to be created multiple times throughout the design.",29421590,1.0,37,,,,"[[148, ""\u2714\ufe0f Keyword: user -> Matched: user, Similarity: 1.00""]]",0.7687457799911499,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
168,4201,"Some times we want to reuse something we've made, for example, buttons that occur on each page. And we want to keep them consistent. We can use components in this case.",67005821,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7688403725624084,[],False,False,False,False,False,False,False,False,False,False,False,False,0.5
169,4174,Components help to reduce redundancy and reduce time spent on creating instances.,69311219,1.0,37,,,,[],0.7692214250564575,[],False,False,False,False,True,False,False,False,False,False,False,False,0.25
170,3684,A component allows you to create variants of an object in figma and you can create different interractions between those variants so that the object can change from one variant to the other.,27802286,0.0,37,,,,[],0.769253671169281,[],False,False,False,False,True,True,True,True,False,False,False,False,0.25
171,3991,We want to use components to create instances in Figma because it allows us to create and manage consistent designs we can use during the project.,46699542,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7697845697402954,[],False,False,False,False,False,False,False,False,False,False,False,False,0.5
172,3895,Components in Figma are reusable. This can save designers time and allow them to maintain consistency between their designs.,87480783,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7700808644294739,[],False,False,False,False,True,True,False,False,False,False,False,False,0.75
173,3946,Components are resuable elements that you can create for your figma design.,1542068,1.0,37,,,,[],0.7703248262405396,[],False,False,False,False,False,False,False,False,False,False,False,False,0.25
174,3374,We want to use components to create instances in Figma because we can reuse components to make the interface more structured and similar across the interface ,2443238,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7710832357406616,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
175,3725,We use components that we would like to use across multiple points and screens within the design. Components makes this easy as we can only change the main component to alter its copies/instances easily instead of having it doing manually one by one.,36393312,1.0,37,,,,[],0.7710922360420227,[],False,False,False,False,True,True,True,False,True,False,False,False,0.75
176,3928,you can reuse instances of a component rather than making a new component over and over again. Reusing instances saves time and effort.,31152985,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7716761231422424,[],False,False,False,False,True,True,True,True,False,False,False,False,0.5
177,3627,We want to use Components create instances in Figma because it makes it easier to reuse existing parts quickly and also helps with consistency.,6353822,2.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7719155550003052,[],False,False,False,False,True,False,False,False,False,False,False,False,0.75
178,3494,Components allow us to create re-usable items that we can use throughout our prototype,29229369,1.0,37,,,,[],0.7720409035682678,[],False,False,False,False,False,False,False,False,False,False,False,False,0.5
179,4318,That is because we can copy and paste the components and make the process of creating instances easier. That could also help the user to maintain consistency of the prototype. Componenets also make the instances creation across the file easier. ,54048216,2.0,37,,,,"[[148, ""\u2714\ufe0f Keyword: user -> Matched: user, Similarity: 1.00""], [149, ""\u2714\ufe0f Keyword: prototype -> Matched: prototype, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.773267388343811,[],False,False,False,False,True,True,True,True,True,True,False,False,0.5
180,4177,"Components should be used to create instances because the allow us to be efficient when we make changes. For instance if we we make a change to a component, all instances of it will be automatically updated with the change, which prevents us from having to tediously update every instance manually.",36442860,1.0,37,,,,[],0.7758387923240662,[],False,False,False,False,True,True,False,False,False,False,False,False,0.75
181,4285,Components allow for design consistency as well as the recognition of multiple parts of a component as one item.,81955912,1.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7762221693992615,[],True,True,True,False,True,True,True,True,True,False,False,False,0.5
182,3320,"Components help us to reduce copies of the same object (say we want to use a similar template but with different information). With the help of components, we can also quickly make changes to all our sub-components by changing the parent components, thus making revisions much easier.",53732078,1.0,37,,,,[],0.7769269347190857,[],False,False,False,False,True,True,True,True,False,False,False,False,0.75
183,4243,"In prototypes, there are often many reused or very similar parts. Components make it easier to have uniform parts that are copied across the prototype. Additionally, you can add interactivity more easily. ",16064395,1.0,37,,,,[],0.7790415287017822,[],False,False,False,False,True,True,False,False,False,False,False,False,0.75
184,3699,"We use Components to create instances in Figma so that way we are able to reuse certain things over and over again, whether it be a checkbox or a other things similar to it.",45325085,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7792875170707703,[],False,False,False,False,True,False,False,False,False,False,False,False,0.5
185,4219,"We use Components in Figma because it allows developers (those creating the Figma prototype) to reuse components throughout multiple pages. This reduces the time it takes to create the prototype and it also ensures that color and format for that component is the same throughout the prototype. One example is creating a component of a ""Submit"" button. This will help the developers ensure Nielsen's Heuristic of ""Consistency and Standards"" much easier.",5478410,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7802078723907471,[],False,False,False,False,True,True,True,True,False,False,False,False,1.0
186,3446,"Using components to create instances in Figma allows us to make changes to all of the instances at once, without individually modifying them, since they are bound to the component.",24501120,1.0,37,,,,[],0.7803636789321899,[],False,False,False,False,True,True,True,False,False,False,False,False,0.75
187,3440,"Components allow us to save UI features that we have assembled, reuse them on multiple pages, and connect/disconnect components across our application.",91491161,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.7804708480834961,[],False,False,False,False,True,False,False,False,False,False,False,False,0.75
188,3743,Because components are reusable to create instances to use. It improves efficiency.,81101818,1.0,37,,,,[],0.7805716395378113,[],True,False,False,False,True,False,False,False,False,False,False,False,0.25
189,3383,We want components in Figma because you can consistently implement features across the design and allows for elements to be reused.,22127588,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistently, Similarity: 0.86""]]",0.7806059122085571,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
190,3907,"We want to use components to create instances so the instances can easily be used again. Also, if you change the component it will easily make those changes for other instances of that component.",8304001,1.0,37,,,,[],0.7808067798614502,[],False,False,False,False,True,True,False,False,False,False,False,False,0.5
191,3609,We would want to use Components to create instances in Figma as they allows us to create and manage consistent designs across projects.,52334368,1.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7811026573181152,[],False,False,False,False,False,False,False,False,False,False,False,False,0.5
192,3763,"The Component feature supports a consistent user interface, because all instances of a Component will be the same. Also, with components, we don't need to create a new item each time we want a new instance; we can simply drag from the Component.",68209203,2.0,37,,,,"[[148, ""\u2714\ufe0f Keyword: user -> Matched: user, Similarity: 1.00""], [157, ""\u274c Keyword: consistent -> Matched: consistent, Similarity: 1.00""]]",0.7840194702148438,[],False,False,False,False,True,True,True,False,False,False,False,False,0.75
193,3296,"We want to use Components to create instances in Figma so that users do not have to manually create every item on the page. Furthermore, using Components increases consistency as every iteration will have the same features as dictated in the parent Component.",19690680,2.0,37,,,,"[[157, ""\u274c Keyword: consistent -> Matched: consistency, Similarity: 0.86""]]",0.7847698330879211,[],False,False,False,False,True,True,True,False,False,False,False,False,0.75
194,3940,Components allow us to reuse designs and allow us to add interactivity to prototypes,95072798,1.0,37,,,,"[[151, ""\u2714\ufe0f Keyword: reuse -> Matched: reuse, Similarity: 1.00""]]",0.784881591796875,[],False,False,False,False,False,False,False,False,False,False,False,False,0.5
195,4240,"Components makes for easier copying/pasting by grouping multiple elements. Also, it's more efficient to change specifications for all elements in the component at once instead of separately.",76016028,1.0,37,,,,[],0.7849642038345337,[],False,False,False,False,True,True,True,True,False,False,False,False,0.5
